"","scenario","region","sector","year","alloc_thous_km2","prod_Mt_EJ","price_1975_usd_perkg_perGJ","tot_price","prod_alloc_a","prod_alloc_b","prod_alloc_r2","prod_alloc_slp_pval","prod_alloc_y","price_prod_a","price_prod_b","price_prod_r2","price_prod_slp_pval","price_prod_y","price_alloc_a","price_alloc_b","price_alloc_r2","price_alloc_slp_pval","price_alloc_y"
"1889","CONTROL","Brazil","Fruits",2095,17.44663163302,47.513506077046,0.0916602,4355097469.72325,49.72,-0.05,0,0.84434,48.8571768536836,0.07,0.00036,0.06,0.3158,0.0853405711139339,0.12,-0.0014,0.95,0,0.0918275643684289
"1890","CONTROL","Brazil","Fruits",2100,17.04190278797,46.889105217918,0.0918727,4307828696.95422,49.72,-0.05,0,0.84434,48.8772224997943,0.07,0.00036,0.06,0.3158,0.085114477393475,0.12,-0.0014,0.95,0,0.0923942901751409
"1891","CONTROL","Brazil","Legumes",2015,28.7616028,3.0951167,0.2669,826086647.23,4.55,-0.015,0.02,0.55325,4.11090301977949,-0.09,0.11891,0.13,0.1355,0.279942389019356,1.29,-0.03238,0.94,0,0.358746872709336
"1892","CONTROL","Brazil","Legumes",2020,30.129482308,3.4195696553,0.268141,916926826.941797,4.55,-0.015,0.02,0.55325,4.08991603831989,-0.09,0.11891,0.13,0.1355,0.318523056460236,1.29,-0.03238,0.94,0,0.314456773579486
"1893","CONTROL","Brazil","Legumes",2025,31.093962715,3.7175351128,0.266306,990001905.749317,4.55,-0.015,0.02,0.55325,4.07511829312268,-0.09,0.11891,0.13,0.1355,0.353954098270434,1.29,-0.03238,0.94,0,0.283228194903514
"1894","CONTROL","Brazil","Legumes",2030,31.729091792,3.98360462,0.263385,1049221702.8387,4.55,-0.015,0.02,0.55325,4.06537369055682,-0.09,0.11891,0.13,0.1355,0.385592395921169,1.29,-0.03238,0.94,0,0.262663569425858
"1895","CONTROL","Brazil","Legumes",2035,32.562372454,4.2064813154,0.26436,1112025400.53914,4.55,-0.015,0.02,0.55325,4.05258890527291,-0.09,0.11891,0.13,0.1355,0.412094640776972,1.29,-0.03238,0.94,0,0.235683062073329
"1896","CONTROL","Brazil","Legumes",2040,31.65215719,4.32885921013,0.289867,1254793432.66275,4.55,-0.015,0.02,0.55325,4.06655407600475,-0.09,0.11891,0.13,0.1355,0.426646583613576,1.29,-0.03238,0.94,0,0.26515460838738
"1897","CONTROL","Brazil","Legumes",2045,30.765610466,4.41183450669,0.314172,1386074870.63581,4.55,-0.015,0.02,0.55325,4.08015610714189,-0.09,0.11891,0.13,0.1355,0.436513167566956,1.29,-0.03238,0.94,0,0.293859799202479
"1898","CONTROL","Brazil","Legumes",2050,29.776692379,4.463912566706,0.338689,1511878083.30509,4.55,-0.015,0.02,0.55325,4.09532879262738,-0.09,0.11891,0.13,0.1355,0.44270576431056,1.29,-0.03238,0.94,0,0.325879637096367
"1899","CONTROL","Brazil","Legumes",2055,28.68970027,4.464452269537,0.373725,1668477424.43271,4.55,-0.015,0.02,0.55325,4.11200619959554,-0.09,0.11891,0.13,0.1355,0.442769940318513,1.29,-0.03238,0.94,0,0.361074979945947
"1900","CONTROL","Brazil","Legumes",2060,27.4181030783,4.425969779353,0.413714,1831085661.29525,4.55,-0.015,0.02,0.55325,4.13151594919717,-0.09,0.11891,0.13,0.1355,0.438193991380976,1.29,-0.03238,0.94,0,0.402247587141428
"1901","CONTROL","Brazil","Legumes",2065,26.2325600252,4.376120603276,0.454247,1987839655.67631,4.55,-0.015,0.02,0.55325,4.14970539492646,-0.09,0.11891,0.13,0.1355,0.432266430996605,1.29,-0.03238,0.94,0,0.440633877042998
"1902","CONTROL","Brazil","Legumes",2070,25.6027499444,4.367095837313,0.473639,2068426905.28909,4.55,-0.015,0.02,0.55325,4.15936838966505,-0.09,0.11891,0.13,0.1355,0.43119329700703,1.29,-0.03238,0.94,0,0.461026280575964
"1903","CONTROL","Brazil","Legumes",2075,24.8906489847,4.336406574664,0.494674,2145107585.91534,4.55,-0.015,0.02,0.55325,4.1702939496659,-0.09,0.11891,0.13,0.1355,0.427544039951652,1.29,-0.03238,0.94,0,0.484083152114078
"1904","CONTROL","Brazil","Legumes",2080,24.1226522197,4.285105287213,0.518427,2221514278.73397,4.55,-0.015,0.02,0.55325,4.18207710291428,-0.09,0.11891,0.13,0.1355,0.421443809153612,1.29,-0.03238,0.94,0,0.508949854666693
"1905","CONTROL","Brazil","Legumes",2085,23.3190391923,4.2157470453567,0.545272,2298728822.91574,4.55,-0.015,0.02,0.55325,4.19440670622225,-0.09,0.11891,0.13,0.1355,0.413196427770177,1.29,-0.03238,0.94,0,0.534969763903893
"1906","CONTROL","Brazil","Legumes",2090,22.6304547457,4.1508471704602,0.563872,2340546495.70173,4.55,-0.015,0.02,0.55325,4.20497145913334,-0.09,0.11891,0.13,0.1355,0.40547919034196,1.29,-0.03238,0.94,0,0.557265202369652
"1907","CONTROL","Brazil","Legumes",2095,22.0764922929,4.0950202338612,0.571147,2338858521.50912,4.55,-0.015,0.02,0.55325,4.21347074555312,-0.09,0.11891,0.13,0.1355,0.398840815070644,1.29,-0.03238,0.94,0,0.575201761697601
"1908","CONTROL","Brazil","Legumes",2100,21.5228787694,4.0320410100899,0.577715,2329370572.14409,4.55,-0.015,0.02,0.55325,4.2219646784511,-0.09,0.11891,0.13,0.1355,0.391351962069572,1.29,-0.03238,0.94,0,0.593127023164007
"1909","CONTROL","Brazil","MiscCrop",2015,31.4266566,4.5549855,0.5839,2659656033.45,8.92,-0.101,0.35,0.00974,5.75720236303872,0.44,0.02828,0.43,0.00324,0.571744787713051,0.82,-0.00725,0.97,0,0.596336043709185
"1910","CONTROL","Brazil","MiscCrop",2020,32.4817666922,4.88106945138,0.585006,2855454915.47401,8.92,-0.101,0.35,0.00974,5.65090181178708,0.44,0.02828,0.43,0.00324,0.580967597332163,0.82,-0.00725,0.97,0,0.588688540994669
"1911","CONTROL","Brazil","MiscCrop",2025,33.3655989279,5.18800237699,0.58487,3034306950.23014,8.92,-0.101,0.35,0.00974,5.56185721391674,0.44,0.02828,0.43,0.00324,0.589648748081098,0.82,-0.00725,0.97,0,0.582282470697684
"1912","CONTROL","Brazil","MiscCrop",2030,33.8614345349,5.45680244929,0.584855,3191438196.4795,8.92,-0.101,0.35,0.00974,5.51190261795189,0.44,0.02828,0.43,0.00324,0.597251366615175,0.82,-0.00725,0.97,0,0.57868862378207
"1913","CONTROL","Brazil","MiscCrop",2035,33.8458441457,5.73854859076,0.583714,3349671152.10688,8.92,-0.101,0.35,0.00974,5.51347332320666,0.44,0.02828,0.43,0.00324,0.6052201458596,0.82,-0.00725,0.97,0,0.578801623879983
"1914","CONTROL","Brazil","MiscCrop",2040,32.7262239452,5.97244849018,0.58845,3514487314.04642,8.92,-0.101,0.35,0.00974,5.62627315839492,0.44,0.02828,0.43,0.00324,0.611835663836339,0.82,-0.00725,0.97,0,0.586916699819307
"1915","CONTROL","Brazil","MiscCrop",2045,31.6785989461,6.15752469385,0.592627,3649115386.74224,8.92,-0.101,0.35,0.00974,5.73181959921905,0.44,0.02828,0.43,0.00324,0.617070274691159,0.82,-0.00725,0.97,0,0.594509950119573
"1916","CONTROL","Brazil","MiscCrop",2050,30.5927160141,6.30795535085,0.596724,3764108348.78062,8.92,-0.101,0.35,0.00974,5.84122046185858,0.44,0.02828,0.43,0.00324,0.621324986720124,0.82,-0.00725,0.97,0,0.6023804962659
"1917","CONTROL","Brazil","MiscCrop",2055,29.9180662703,6.38226270681,0.604733,3859564873.47733,8.92,-0.101,0.35,0.00974,5.90919027865579,0.44,0.02828,0.43,0.00324,0.623426662053787,0.82,-0.00725,0.97,0,0.607270399021261
"1918","CONTROL","Brazil","MiscCrop",2060,29.0649217458,6.41052498917,0.613596,3933472491.25476,8.92,-0.101,0.35,0.00974,5.99514314170022,0.44,0.02828,0.43,0.00324,0.624226019545944,0.82,-0.00725,0.97,0,0.613454042903752
"1919","CONTROL","Brazil","MiscCrop",2065,28.16774749297,6.40671846813,0.622404,3987567201.43798,8.92,-0.101,0.35,0.00974,6.0855319251548,0.44,0.02828,0.43,0.00324,0.624118357642577,0.82,-0.00725,0.97,0,0.619956816959874
"1920","CONTROL","Brazil","MiscCrop",2070,27.65404982587,6.42800955462,0.626642,4028060763.32619,8.92,-0.101,0.35,0.00974,6.13728609336255,0.44,0.02828,0.43,0.00324,0.624720545013192,0.82,-0.00725,0.97,0,0.623680129183527
"1921","CONTROL","Brazil","MiscCrop",2075,27.04462725862,6.41758436064,0.631057,4049861533.8724,8.92,-0.101,0.35,0.00974,6.19868438281384,0.44,0.02828,0.43,0.00324,0.624425683585903,0.82,-0.00725,0.97,0,0.628097261359387
"1922","CONTROL","Brazil","MiscCrop",2080,26.36393473353,6.377362761735,0.635911,4055435131.17767,8.92,-0.101,0.35,0.00974,6.26726299957132,0.44,0.02828,0.43,0.00324,0.623288074244177,0.82,-0.00725,0.97,0,0.633030962564464
"1923","CONTROL","Brazil","MiscCrop",2085,25.62585735598,6.308603822709,0.641192,4045026302.29043,8.92,-0.101,0.35,0.00974,6.34162304283121,0.44,0.02828,0.43,0.00324,0.621343327802148,0.82,-0.00725,0.97,0,0.638380592702649
"1924","CONTROL","Brazil","MiscCrop",2090,24.97565581945,6.239220852912,0.644691,4022369530.88469,8.92,-0.101,0.35,0.00974,6.40712974423493,0.44,0.02828,0.43,0.00324,0.61938093155867,0.82,-0.00725,0.97,0,0.643093293351002
"1925","CONTROL","Brazil","MiscCrop",2095,24.45312566335,6.178604774192,0.645918,3990872038.53655,8.92,-0.101,0.35,0.00974,6.45977377072057,0.44,0.02828,0.43,0.00324,0.617666494060211,0.82,-0.00725,0.97,0,0.646880623997095
"1926","CONTROL","Brazil","MiscCrop",2100,23.91783705495,6.103749923825,0.646919,3948631796.97095,8.92,-0.101,0.35,0.00974,6.51370318962414,0.44,0.02828,0.43,0.00324,0.615549333644679,0.82,-0.00725,0.97,0,0.650760428688616
"1927","CONTROL","Brazil","NutsSeeds",2015,7.7299568,0.5458768,0.0751,40995347.68,0.82,-0.004,0.07,0.29574,0.791731188007921,0.18,-0.08337,0.07,0.29775,0.132281210148034,0.04,0.00443,1,0,0.0747476790166915
"1928","CONTROL","Brazil","NutsSeeds",2020,7.61734324865,0.66069233088,0.0751969,49682015.1359503,0.82,-0.004,0.07,0.29574,0.792137106585218,0.18,-0.08337,0.07,0.29775,0.12270882603866,0.04,0.00443,1,0,0.0742486865613442
"1929","CONTROL","Brazil","NutsSeeds",2025,7.77888736559,0.80388904543,0.0749529,60253815.2332103,0.82,-0.004,0.07,0.29574,0.791554816467085,0.18,-0.08337,0.07,0.29775,0.110770249921239,0.04,0.00443,1,0,0.0749644911389679
"1930","CONTROL","Brazil","NutsSeeds",2030,7.71980050331,0.95725659476,0.0742895,71114113.796423,0.82,-0.004,0.07,0.29574,0.791767796652738,0.18,-0.08337,0.07,0.29775,0.0979837124132203,0.04,0.00443,1,0,0.0747026763028811
"1931","CONTROL","Brazil","NutsSeeds",2035,8.1836609984,0.93333664177,0.0782568,73039938.9076665,0.82,-0.004,0.07,0.29574,0.790095799011477,0.18,-0.08337,0.07,0.29775,0.0999779633315718,0.04,0.00443,1,0,0.0767580496092798
"1932","CONTROL","Brazil","NutsSeeds",2040,11.11778211717,0.87679346471,0.0894809,78456268.336369,0.82,-0.004,0.07,0.29574,0.779519680454959,0.18,-0.08337,0.07,0.29775,0.104692073046819,0.04,0.00443,1,0,0.0897591874278618
"1933","CONTROL","Brazil","NutsSeeds",2045,13.48513743995,0.80489074949,0.0993492,79965252.0492319,0.82,-0.004,0.07,0.29574,0.770986484466914,0.18,-0.08337,0.07,0.29775,0.110686735992829,0.04,0.00443,1,0,0.10024897689842
"1934","CONTROL","Brazil","NutsSeeds",2050,15.59131832898,0.741883896823,0.10901,80872763.5926752,0.82,-0.004,0.07,0.29574,0.763394698755903,0.18,-0.08337,0.07,0.29775,0.115939734351402,0.04,0.00443,1,0,0.10958149825685
"1935","CONTROL","Brazil","NutsSeeds",2055,17.42660368132,0.73247211802,0.116733,85503667.7528287,0.82,-0.004,0.07,0.29574,0.756779363299156,0.18,-0.08337,0.07,0.29775,0.116724411835051,0.04,0.00443,1,0,0.117713677139841
"1936","CONTROL","Brazil","NutsSeeds",2060,19.24769139761,0.723686142645,0.124523,90115569.5405833,0.82,-0.004,0.07,0.29574,0.750215203603739,0.18,-0.08337,0.07,0.29775,0.117456914924314,0.04,0.00443,1,0,0.125782946069386
"1937","CONTROL","Brazil","NutsSeeds",2065,20.80468239121,0.721198788401,0.13198,95183816.093164,0.82,-0.004,0.07,0.29574,0.744602987654505,0.18,-0.08337,0.07,0.29775,0.117664290268548,0.04,0.00443,1,0,0.132681998177559
"1938","CONTROL","Brazil","NutsSeeds",2070,21.54256903949,0.725789684026,0.135023,97998300.5062426,0.82,-0.004,0.07,0.29574,0.741943255367532,0.18,-0.08337,0.07,0.29775,0.117281538771501,0.04,0.00443,1,0,0.135951585771407
"1939","CONTROL","Brazil","NutsSeeds",2075,22.28680245311,0.730191288106,0.138235,100937992.711333,0.82,-0.004,0.07,0.29574,0.739260645994042,0.18,-0.08337,0.07,0.29775,0.11691456886222,0.04,0.00443,1,0,0.139249295984448
"1940","CONTROL","Brazil","NutsSeeds",2080,23.017809268952,0.734736607242,0.142068,104382560.317656,0.82,-0.004,0.07,0.29574,0.736625712248291,0.18,-0.08337,0.07,0.29775,0.116535617161731,0.04,0.00443,1,0,0.142488398930229
"1941","CONTROL","Brazil","NutsSeeds",2085,23.730620917242,0.739626120275,0.146594,108424751.475593,0.82,-0.004,0.07,0.29574,0.734056363473779,0.18,-0.08337,0.07,0.29775,0.116127969376619,0.04,0.00443,1,0,0.145646878796252
"1942","CONTROL","Brazil","NutsSeeds",2090,24.199974330391,0.743792151476,0.149448,111158249.453785,0.82,-0.004,0.07,0.29574,0.73236456646151,0.18,-0.08337,0.07,0.29775,0.115780639615898,0.04,0.00443,1,0,0.147726591310823
"1943","CONTROL","Brazil","NutsSeeds",2095,24.423681456453,0.745967290065,0.149993,111889871.73872,0.82,-0.004,0.07,0.29574,0.731558208103624,0.18,-0.08337,0.07,0.29775,0.115599294270844,0.04,0.00443,1,0,0.148717841180614
"1944","CONTROL","Brazil","NutsSeeds",2100,24.632188993471,0.747320799563,0.150379,112381354.517484,0.82,-0.004,0.07,0.29574,0.730806637073607,0.18,-0.08337,0.07,0.29775,0.115486449669497,0.04,0.00443,1,0,0.149641741427145
"1945","CONTROL","Brazil","OilCrop",2015,4.7756816,3.0773589,0.0611,188026628.79,1.68,0.453,0.46,0.00183,3.84399516896648,0.32,-0.05755,0.31,0.01684,0.139747206026894,0.38,-0.0609,0.78,0,0.0902932261362058
"1946","CONTROL","Brazil","OilCrop",2020,4.8702357852,3.52516099975,0.0580719,204712797.061382,1.68,0.453,0.46,0.00183,3.88681128932278,0.32,-0.05755,0.31,0.01684,0.113974161629019,0.38,-0.0609,0.78,0,0.0845345382428027
"1947","CONTROL","Brazil","OilCrop",2025,4.94889654535,3.97170062949,0.0550729,218733071.59784,1.68,0.453,0.46,0.00183,3.9224305331117,0.32,-0.05755,0.31,0.01684,0.0882737781133441,0.38,-0.0609,0.78,0,0.0797438167511675
"1948","CONTROL","Brazil","OilCrop",2030,4.97484348818,4.39966446611,0.0521638,229503217.277269,1.68,0.453,0.46,0.00183,3.93417985361758,0.32,-0.05755,0.31,0.01684,0.0636425158480489,0.38,-0.0609,0.78,0,0.0781635551770247
"1949","CONTROL","Brazil","OilCrop",2035,5.22510686873,4.40865595623,0.0547397,241328504.447243,1.68,0.453,0.46,0.00183,4.04750436696133,0.32,-0.05755,0.31,0.01684,0.0631250147595208,0.38,-0.0609,0.78,0,0.0629216206535868
"1950","CONTROL","Brazil","OilCrop",2040,5.202269271804,4.219148858579,0.064254,271097190.759135,1.68,0.453,0.46,0.00183,4.03716302356586,0.32,-0.05755,0.31,0.01684,0.0740320088182766,0.38,-0.0609,0.78,0,0.0643125119468066
"1951","CONTROL","Brazil","OilCrop",2045,5.2452873910919,4.076828433482,0.0746651,304396802.668777,1.68,0.453,0.46,0.00183,4.05664253120517,0.32,-0.05755,0.31,0.01684,0.0822231955876044,0.38,-0.0609,0.78,0,0.0616925546998988
"1952","CONTROL","Brazil","OilCrop",2050,5.2892827896414,3.9330197116094,0.0861844,338964944.033229,1.68,0.453,0.46,0.00183,4.07656457141349,0.32,-0.05755,0.31,0.01684,0.0905000405950158,0.38,-0.0609,0.78,0,0.0590130776523567
"1953","CONTROL","Brazil","OilCrop",2055,5.0574097526716,3.8946036538528,0.0958736,373389672.868022,1.68,0.453,0.46,0.00183,3.97156759177391,0.32,-0.05755,0.31,0.01684,0.0927110591737696,0.38,-0.0609,0.78,0,0.0731349745094891
"1954","CONTROL","Brazil","OilCrop",2060,4.80034767628841,3.82147916906969,0.106756,407965830.173204,1.68,0.453,0.46,0.00183,3.85516448620874,0.32,-0.05755,0.31,0.01684,0.0969197053456812,0.38,-0.0609,0.78,0,0.0887909739133204
"1955","CONTROL","Brazil","OilCrop",2065,4.55699454769847,3.74327914721247,0.117357,439300010.879414,1.68,0.453,0.46,0.00183,3.74496908004294,0.32,-0.05755,0.31,0.01684,0.101420471725218,0.38,-0.0609,0.78,0,0.103612049389445
"1956","CONTROL","Brazil","OilCrop",2070,4.41281467379296,3.71201617661123,0.121666,451626160.143582,1.68,0.453,0.46,0.00183,3.67968140587984,0.32,-0.05755,0.31,0.01684,0.103219797654608,0.38,-0.0609,0.78,0,0.112393119128197
"1957","CONTROL","Brazil","OilCrop",2075,4.27302015627841,3.66819200853218,0.126861,465350506.394401,1.68,0.453,0.46,0.00183,3.61637951316727,0.32,-0.05755,0.31,0.01684,0.105742077541709,0.38,-0.0609,0.78,0,0.120907104985855
"1958","CONTROL","Brazil","OilCrop",2080,4.14038738874093,3.61434238465608,0.133319,481860512.379964,1.68,0.453,0.46,0.00183,3.5563206112153,0.32,-0.05755,0.31,0.01684,0.108841367937494,0.38,-0.0609,0.78,0,0.128984914667902
"1959","CONTROL","Brazil","OilCrop",2085,4.00662779276119,3.5493979068643,0.140759,499609699.972312,1.68,0.453,0.46,0.00183,3.49575145768534,0.32,-0.05755,0.31,0.01684,0.112579217560037,0.38,-0.0609,0.78,0,0.137131352230298
"1960","CONTROL","Brazil","OilCrop",2090,3.89637337945158,3.49205616277004,0.146036,509965913.786286,1.68,0.453,0.46,0.00183,3.44582594439269,0.32,-0.05755,0.31,0.01684,0.115879495332781,0.38,-0.0609,0.78,0,0.143846240141154
"1961","CONTROL","Brazil","OilCrop",2095,3.80897741127067,3.4451790094568,0.148083,510172443.257391,1.68,0.453,0.46,0.00183,3.40625121499944,0.32,-0.05755,0.31,0.01684,0.118577488384315,0.38,-0.0609,0.78,0,0.149168967028717
"1962","CONTROL","Brazil","OilCrop",2100,3.72381269422556,3.39280591222257,0.150038,509049813.45805,1.68,0.453,0.46,0.00183,3.36768684296872,0.32,-0.05755,0.31,0.01684,0.121591797966664,0.38,-0.0609,0.78,0,0.154355802745776
"1963","CONTROL","Brazil","OilPalm",2015,1.2490206,1.4085983,0.014,19720376.2,0.7,0.704,0.73,1e-05,1.58390667737744,-0.01,0.01693,0.64,6e-05,0.0113594633884155,-0.01,0.01669,0.92,0,0.0132710029809895
"1964","CONTROL","Brazil","OilPalm",2020,1.271789584,1.521061046,0.0140434,21360868.6933964,0.7,0.704,0.73,1e-05,1.59994047009886,-0.01,0.01693,0.64,6e-05,0.0132639604416656,-0.01,0.01669,0.92,0,0.0136510815137383
"1965","CONTROL","Brazil","OilPalm",2025,1.274590133,1.613439289,0.0139373,22486987.4025797,0.7,0.704,0.73,1e-05,1.60191260123006,-0.01,0.01693,0.64,6e-05,0.0148283370715757,-0.01,0.01669,0.92,0,0.0136978305717908
"1966","CONTROL","Brazil","OilPalm",2030,1.268771558,1.693136764,0.0139196,23567786.5001744,0.7,0.704,0.73,1e-05,1.59781519286594,-0.01,0.01693,0.64,6e-05,0.0161779716100119,-0.01,0.01669,0.92,0,0.0136007021514498
"1967","CONTROL","Brazil","OilPalm",2035,1.279543977,1.714805881,0.0140645,24117887.3133245,0.7,0.704,0.73,1e-05,1.6054010708021,-0.01,0.01693,0.64,6e-05,0.0165449266323713,-0.01,0.01669,0.92,0,0.0137805241939123
"1968","CONTROL","Brazil","OilPalm",2040,1.357129406,1.722497399,0.0146604,25252500.8682996,0.7,0.704,0.73,1e-05,1.66003630120098,-0.01,0.01693,0.64,6e-05,0.016675178416958,-0.01,0.01669,0.92,0,0.0150756437309548
"1969","CONTROL","Brazil","OilPalm",2045,1.420573355,1.739716471,0.0152284,26493098.3069764,0.7,0.704,0.73,1e-05,1.70471317952345,-0.01,0.01693,0.64,6e-05,0.0169667742835902,-0.01,0.01669,0.92,0,0.0161347020994667
"1970","CONTROL","Brazil","OilPalm",2050,1.463966422,1.744507171,0.0158048,27571586.9362208,0.7,0.704,0.73,1e-05,1.73527033753387,-0.01,0.01693,0.64,6e-05,0.0170479022513619,-0.01,0.01669,0.92,0,0.0168590547204195
"1971","CONTROL","Brazil","OilPalm",2055,1.52267484,1.778183792,0.0165392,29409737.3726464,0.7,0.704,0.73,1e-05,1.77661248109261,-0.01,0.01693,0.64,6e-05,0.017618197995856,-0.01,0.01669,0.92,0,0.0178390637262428
"1972","CONTROL","Brazil","OilPalm",2060,1.556318136,1.787528822,0.0172929,30911557.1659638,0.7,0.704,0.73,1e-05,1.80030390423777,-0.01,0.01693,0.64,6e-05,0.0177764511306099,-0.01,0.01669,0.92,0,0.0184006651828785
"1973","CONTROL","Brazil","OilPalm",2065,1.574449669,1.790154571,0.0180355,32286332.7652705,0.7,0.704,0.73,1e-05,1.8130720295895,-0.01,0.01693,0.64,6e-05,0.0178209167995619,-0.01,0.01669,0.92,0,0.0187033315846436
"1974","CONTROL","Brazil","OilPalm",2070,1.570396206,1.781423898,0.0184011,32780159.2894878,0.7,0.704,0.73,1e-05,1.81021760334255,-0.01,0.01693,0.64,6e-05,0.0176730674752942,-0.01,0.01669,0.92,0,0.0186356678597452
"1975","CONTROL","Brazil","OilPalm",2075,1.570425266,1.7792411241,0.0187975,33445285.0302697,0.7,0.704,0.73,1e-05,1.81023806723398,-0.01,0.01693,0.64,6e-05,0.0176361033551005,-0.01,0.01669,0.92,0,0.0186361529530705
"1976","CONTROL","Brazil","OilPalm",2080,1.581737364,1.7937326684,0.0192776,34578860.8883478,0.7,0.704,0.73,1e-05,1.81820398413991,-0.01,0.01693,0.64,6e-05,0.017881509984389,-0.01,0.01669,0.92,0,0.0188249837594934
"1977","CONTROL","Brazil","OilPalm",2085,1.603558223,1.8237743648,0.0198457,36194078.9115114,0.7,0.704,0.73,1e-05,1.83357011247525,-0.01,0.01693,0.64,6e-05,0.0183902502055147,-0.01,0.01669,0.92,0,0.0191892354130604
"1978","CONTROL","Brazil","OilPalm",2090,1.624013673,1.8546308747,0.020302,37652716.0181594,0.7,0.704,0.73,1e-05,1.84797472733744,-0.01,0.01693,0.64,6e-05,0.0189127888618101,-0.01,0.01669,0.92,0,0.0195306945410881
"1979","CONTROL","Brazil","OilPalm",2095,1.636807286,1.8771152014,0.0205604,38594239.3868646,0.7,0.704,0.73,1e-05,1.85698391892017,-0.01,0.01693,0.64,6e-05,0.0192935490287765,-0.01,0.01669,0.92,0,0.0197442560095136
"1980","CONTROL","Brazil","OilPalm",2100,1.648054697,1.8975293052,0.0207963,39461588.6897308,0.7,0.704,0.73,1e-05,1.86490428359813,-0.01,0.01693,0.64,6e-05,0.0196392510671372,-0.01,0.01669,0.92,0,0.0199320070075425
"1981","CONTROL","Brazil","OtherGrain",2015,11.4650688,3.0419961,0.0351,106774063.11,2.34,0.102,0.45,0.00244,3.51244967212389,0.17,-0.03765,0.56,0.00035,0.0581719575215297,0.12,-0.00761,0.98,0,0.0318485843123542
"1982","CONTROL","Brazil","OtherGrain",2020,11.28057157925,3.19083465574,0.0350414,111811313.505648,2.34,0.102,0.45,0.00244,3.49358612466896,0.17,-0.03765,0.56,0.00035,0.0525675224213319,0.12,-0.00761,0.98,0,0.0332534547101818
"1983","CONTROL","Brazil","OtherGrain",2025,11.34146440832,3.39532151658,0.0344775,117062197.587887,2.34,0.102,0.45,0.00244,3.49981198956902,0.17,-0.03765,0.56,0.00035,0.0448676805710595,0.12,-0.00761,0.98,0,0.0327897808800143
"1984","CONTROL","Brazil","OtherGrain",2030,11.17227409195,3.54144193489,0.0341282,120863038.642313,2.34,0.102,0.45,0.00244,3.48251346578213,0.17,-0.03765,0.56,0.00035,0.0393655954617234,0.12,-0.00761,0.98,0,0.0340780955012376
"1985","CONTROL","Brazil","OtherGrain",2035,11.16216237248,3.64513680609,0.0343799,125319438.879694,2.34,0.102,0.45,0.00244,3.48147961335174,0.17,-0.03765,0.56,0.00035,0.0354610213211429,0.12,-0.00761,0.98,0,0.0341550920830658
