"","Units","scenario","region","sector","year","value","value_baseline","diff"
"6284","1975$/kg","FULL_FDBK","Indonesia","RootTuber",2070,0.0653016,0.0657535,-0.687263795843575
"6285","1975$/kg","FULL_FDBK","Indonesia","RootTuber",2075,0.0641608,0.0658624,-2.58356816635895
"6286","1975$/kg","FULL_FDBK","Indonesia","RootTuber",2080,0.0660104,0.0660215,-0.0168127049521747
"6287","1975$/kg","FULL_FDBK","Indonesia","RootTuber",2085,0.0644961,0.0662286,-2.61593933738596
"6288","1975$/kg","FULL_FDBK","Indonesia","RootTuber",2090,0.0654674,0.0662734,-1.21617421167467
"6289","1975$/kg","FULL_FDBK","Indonesia","RootTuber",2095,0.0651198,0.0661127,-1.50182945182997
"6290","1975$/kg","FULL_FDBK","Indonesia","RootTuber",2100,0.0650888,0.0659175,-1.25717753252172
"6291","1975$/kg","FULL_FDBK","Indonesia","Soybean",2020,0.177825,0.177825,0
"6292","1975$/kg","FULL_FDBK","Indonesia","Soybean",2025,0.173955,0.179729,-3.21261454745756
"6293","1975$/kg","FULL_FDBK","Indonesia","Soybean",2030,0.175203,0.180432,-2.89804469273744
"6294","1975$/kg","FULL_FDBK","Indonesia","Soybean",2035,0.170153,0.178534,-4.69434393448867
"6295","1975$/kg","FULL_FDBK","Indonesia","Soybean",2040,0.178938,0.184478,-3.00306811652337
"6296","1975$/kg","FULL_FDBK","Indonesia","Soybean",2045,0.180843,0.189601,-4.61917394950448
"6297","1975$/kg","FULL_FDBK","Indonesia","Soybean",2050,0.189489,0.193248,-1.94516890213612
"6298","1975$/kg","FULL_FDBK","Indonesia","Soybean",2055,0.200876,0.205305,-2.15727819585494
"6299","1975$/kg","FULL_FDBK","Indonesia","Soybean",2060,0.204688,0.217644,-5.95284041829777
"6300","1975$/kg","FULL_FDBK","Indonesia","Soybean",2065,0.219425,0.229487,-4.38456208848431
"6301","1975$/kg","FULL_FDBK","Indonesia","Soybean",2070,0.225786,0.234774,-3.8283625955174
"6302","1975$/kg","FULL_FDBK","Indonesia","Soybean",2075,0.215764,0.240298,-10.2098228033525
"6303","1975$/kg","FULL_FDBK","Indonesia","Soybean",2080,0.243501,0.246798,-1.33591033962998
"6304","1975$/kg","FULL_FDBK","Indonesia","Soybean",2085,0.23154,0.254219,-8.92104838741399
"6305","1975$/kg","FULL_FDBK","Indonesia","Soybean",2090,0.243689,0.259064,-5.93482691535683
"6306","1975$/kg","FULL_FDBK","Indonesia","Soybean",2095,0.24577,0.260191,-5.54246688009963
"6307","1975$/kg","FULL_FDBK","Indonesia","Soybean",2100,0.247485,0.260529,-5.00673629423212
"6308","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2020,0.0143088,0.0143088,0
"6309","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2025,0.0146212,0.0145052,0.799713206298441
"6310","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2030,0.0149525,0.0147095,1.65199360957205
"6311","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2035,0.0147429,0.0148366,-0.631546311149457
"6312","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2040,0.015616,0.015373,1.58069342353477
"6313","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2045,0.0162852,0.0158972,2.4406813778527
"6314","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2050,0.0168982,0.0163895,3.1038164678605
"6315","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2055,0.0177851,0.017145,3.7334499854185
"6316","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2060,0.0180064,0.0179127,0.523092554444604
"6317","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2065,0.0192401,0.0186342,3.25154822852604
"6318","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2070,0.0198328,0.0189212,4.81787624463566
"6319","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2075,0.0193708,0.0192435,0.661522072388081
"6320","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2080,0.020616,0.0196444,4.94593879171672
"6321","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2085,0.0202446,0.0201288,0.575295099558854
"6322","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2090,0.0212913,0.0204632,4.04677665272293
"6323","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2095,0.02112,0.02059,2.57406508013598
"6324","1975$/kg","FULL_FDBK","Indonesia","SugarCrop",2100,0.0213391,0.0207107,3.03418039950364
"6325","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2020,0.278313,0.278313,0
"6326","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2025,0.27873,0.279204,-0.169768341427784
"6327","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2030,0.27964,0.279923,-0.101099230859907
"6328","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2035,0.280065,0.280867,-0.285544403578907
"6329","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2040,0.282232,0.282722,-0.173315129349676
"6330","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2045,0.283398,0.284375,-0.343560439560442
"6331","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2050,0.285202,0.28587,-0.233672648406619
"6332","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2055,0.287572,0.288174,-0.208901566414733
"6333","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2060,0.288591,0.290565,-0.679366062671014
"6334","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2065,0.291835,0.292867,-0.352378383361723
"6335","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2070,0.292909,0.293924,-0.345327363536167
"6336","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2075,0.291674,0.29504,-1.1408622559653
"6337","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2080,0.295711,0.296333,-0.209898998761532
"6338","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2085,0.294168,0.297805,-1.22126895115932
"6339","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2090,0.296904,0.298742,-0.615246600745796
"6340","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2095,0.296603,0.298969,-0.791386397920848
"6341","1975$/kg","FULL_FDBK","Indonesia","Vegetables",2100,0.29687,0.299074,-0.736941358994758
"6342","1975$/kg","FULL_FDBK","Indonesia","Wheat",2020,0.0745,0.0745,0
"6343","1975$/kg","FULL_FDBK","Indonesia","Wheat",2025,0.0745,0.0745,0
"6344","1975$/kg","FULL_FDBK","Indonesia","Wheat",2030,0.0745,0.0745,0
"6345","1975$/kg","FULL_FDBK","Indonesia","Wheat",2035,0.0745,0.0745,0
"6346","1975$/kg","FULL_FDBK","Indonesia","Wheat",2040,0.0745,0.0745,0
"6347","1975$/kg","FULL_FDBK","Indonesia","Wheat",2045,0.0745,0.0745,0
"6348","1975$/kg","FULL_FDBK","Indonesia","Wheat",2050,0.0745,0.0745,0
"6349","1975$/kg","FULL_FDBK","Indonesia","Wheat",2055,0.0745,0.0745,0
"6350","1975$/kg","FULL_FDBK","Indonesia","Wheat",2060,0.0745,0.0745,0
"6351","1975$/kg","FULL_FDBK","Indonesia","Wheat",2065,0.0745,0.0745,0
"6352","1975$/kg","FULL_FDBK","Indonesia","Wheat",2070,0.0745,0.0745,0
"6353","1975$/kg","FULL_FDBK","Indonesia","Wheat",2075,0.0745,0.0745,0
"6354","1975$/kg","FULL_FDBK","Indonesia","Wheat",2080,0.0745,0.0745,0
"6355","1975$/kg","FULL_FDBK","Indonesia","Wheat",2085,0.0745,0.0745,0
"6356","1975$/kg","FULL_FDBK","Indonesia","Wheat",2090,0.0745,0.0745,0
"6357","1975$/kg","FULL_FDBK","Indonesia","Wheat",2095,0.0745,0.0745,0
"6358","1975$/kg","FULL_FDBK","Indonesia","Wheat",2100,0.0745,0.0745,0
"6359","1975$/kg","FULL_FDBK","Japan","Corn",2020,0.485479,0.485479,0
"6360","1975$/kg","FULL_FDBK","Japan","Corn",2025,0.482552,0.493779,-2.27368924154329
"6361","1975$/kg","FULL_FDBK","Japan","Corn",2030,0.478652,0.493206,-2.95089678552166
"6362","1975$/kg","FULL_FDBK","Japan","Corn",2035,0.490722,0.494515,-0.767014145172541
"6363","1975$/kg","FULL_FDBK","Japan","Corn",2040,0.505122,0.507973,-0.561250302673577
"6364","1975$/kg","FULL_FDBK","Japan","Corn",2045,0.564373,0.556433,1.42694628104373
"6365","1975$/kg","FULL_FDBK","Japan","Corn",2050,0.615084,0.592395,3.83004583090674
"6366","1975$/kg","FULL_FDBK","Japan","Corn",2055,0.623027,0.619495,0.570141809054146
"6367","1975$/kg","FULL_FDBK","Japan","Corn",2060,0.66371,0.641123,3.52303692115242
"6368","1975$/kg","FULL_FDBK","Japan","Corn",2065,0.671384,0.661919,1.42993326978074
"6369","1975$/kg","FULL_FDBK","Japan","Corn",2070,0.664927,0.664015,0.13734629488792
"6370","1975$/kg","FULL_FDBK","Japan","Corn",2075,0.658226,0.668931,-1.60031453169312
"6371","1975$/kg","FULL_FDBK","Japan","Corn",2080,0.681497,0.682366,-0.127351011040997
"6372","1975$/kg","FULL_FDBK","Japan","Corn",2085,0.694813,0.704082,-1.31646597981485
"6373","1975$/kg","FULL_FDBK","Japan","Corn",2090,0.709413,0.720937,-1.59847531753816
"6374","1975$/kg","FULL_FDBK","Japan","Corn",2095,0.724666,0.726524,-0.255738282561886
"6375","1975$/kg","FULL_FDBK","Japan","Corn",2100,0.710414,0.729211,-2.57771756048662
"6376","1975$/kg","FULL_FDBK","Japan","FiberCrop",2020,0.848336,0.848336,0
"6377","1975$/kg","FULL_FDBK","Japan","FiberCrop",2025,0.84378,0.865275,-2.48418132963509
"6378","1975$/kg","FULL_FDBK","Japan","FiberCrop",2030,0.836653,0.871116,-3.95618953158937
"6379","1975$/kg","FULL_FDBK","Japan","FiberCrop",2035,0.860713,0.880133,-2.20648470174395
"6380","1975$/kg","FULL_FDBK","Japan","FiberCrop",2040,0.88115,0.9045,-2.58153676064124
"6381","1975$/kg","FULL_FDBK","Japan","FiberCrop",2045,0.902034,0.931112,-3.12293257953931
"6382","1975$/kg","FULL_FDBK","Japan","FiberCrop",2050,0.957116,0.95505,0.216323752683107
"6383","1975$/kg","FULL_FDBK","Japan","FiberCrop",2055,0.975566,0.984542,-0.91169294961515
"6384","1975$/kg","FULL_FDBK","Japan","FiberCrop",2060,1.01528,1.01591,-0.0620133673258586
"6385","1975$/kg","FULL_FDBK","Japan","FiberCrop",2065,1.03154,1.04823,-1.59220781698674
"6386","1975$/kg","FULL_FDBK","Japan","FiberCrop",2070,1.038,1.06408,-2.45094353807983
"6387","1975$/kg","FULL_FDBK","Japan","FiberCrop",2075,1.04174,1.08344,-3.84885180536069
"6388","1975$/kg","FULL_FDBK","Japan","FiberCrop",2080,1.07767,1.10711,-2.6591756916657
"6389","1975$/kg","FULL_FDBK","Japan","FiberCrop",2085,1.08984,1.13444,-3.93145516730722
"6390","1975$/kg","FULL_FDBK","Japan","FiberCrop",2090,1.09755,1.15329,-4.83312956845199
"6391","1975$/kg","FULL_FDBK","Japan","FiberCrop",2095,1.13301,1.15889,-2.23317139676759
"6392","1975$/kg","FULL_FDBK","Japan","FiberCrop",2100,1.11144,1.16187,-4.3404167419763
"6393","1975$/kg","FULL_FDBK","Japan","FodderGrass",2020,0.0997772,0.0997772,0
"6394","1975$/kg","FULL_FDBK","Japan","FodderGrass",2025,0.100267,0.101877,-1.58033707313721
"6395","1975$/kg","FULL_FDBK","Japan","FodderGrass",2030,0.100774,0.102508,-1.69157529168455
"6396","1975$/kg","FULL_FDBK","Japan","FodderGrass",2035,0.102838,0.103286,-0.433747071239088
"6397","1975$/kg","FULL_FDBK","Japan","FodderGrass",2040,0.104873,0.104821,0.0496083800001875
"6398","1975$/kg","FULL_FDBK","Japan","FodderGrass",2045,0.107992,0.107269,0.674006469716322
"6399","1975$/kg","FULL_FDBK","Japan","FodderGrass",2050,0.111277,0.109223,1.88055629308845
"6400","1975$/kg","FULL_FDBK","Japan","FodderGrass",2055,0.110851,0.1109,-0.0441839495040518
"6401","1975$/kg","FULL_FDBK","Japan","FodderGrass",2060,0.114673,0.112855,1.61091666297461
"6402","1975$/kg","FULL_FDBK","Japan","FodderGrass",2065,0.115195,0.115004,0.16608117978506
"6403","1975$/kg","FULL_FDBK","Japan","FodderGrass",2070,0.114581,0.115595,-0.877200570958952
"6404","1975$/kg","FULL_FDBK","Japan","FodderGrass",2075,0.114378,0.116572,-1.88209861716364
"6405","1975$/kg","FULL_FDBK","Japan","FodderGrass",2080,0.116382,0.118183,-1.5239078378447
"6406","1975$/kg","FULL_FDBK","Japan","FodderGrass",2085,0.117218,0.120309,-2.56921759801843
"6407","1975$/kg","FULL_FDBK","Japan","FodderGrass",2090,0.117609,0.121697,-3.35916251016869
"6408","1975$/kg","FULL_FDBK","Japan","FodderGrass",2095,0.119296,0.121769,-2.03089456265552
"6409","1975$/kg","FULL_FDBK","Japan","FodderGrass",2100,0.116722,0.12157,-3.98782594390063
"6410","1975$/kg","FULL_FDBK","Japan","FodderHerb",2020,0.0500946,0.0500946,0
"6411","1975$/kg","FULL_FDBK","Japan","FodderHerb",2025,0.0502247,0.0509762,-1.47421737987532
"6412","1975$/kg","FULL_FDBK","Japan","FodderHerb",2030,0.0506226,0.0514874,-1.67963424061034
"6413","1975$/kg","FULL_FDBK","Japan","FodderHerb",2035,0.0514489,0.052296,-1.61981795930856
"6414","1975$/kg","FULL_FDBK","Japan","FodderHerb",2040,0.0528847,0.0538182,-1.73454333292454
"6415","1975$/kg","FULL_FDBK","Japan","FodderHerb",2045,0.0545026,0.0553414,-1.51568265349268
"6416","1975$/kg","FULL_FDBK","Japan","FodderHerb",2050,0.0569691,0.0568717,0.171262684252457
"6417","1975$/kg","FULL_FDBK","Japan","FodderHerb",2055,0.0578554,0.0589243,-1.81402239822959
"6418","1975$/kg","FULL_FDBK","Japan","FodderHerb",2060,0.0596489,0.0611741,-2.49321199658026
"6419","1975$/kg","FULL_FDBK","Japan","FodderHerb",2065,0.0616878,0.0635819,-2.97899244910894
"6420","1975$/kg","FULL_FDBK","Japan","FodderHerb",2070,0.0643959,0.0653071,-1.39525411478997
"6421","1975$/kg","FULL_FDBK","Japan","FodderHerb",2075,0.0639197,0.0671009,-4.74092001746625
"6422","1975$/kg","FULL_FDBK","Japan","FodderHerb",2080,0.0674897,0.0690707,-2.28895899419001
"6423","1975$/kg","FULL_FDBK","Japan","FodderHerb",2085,0.0679269,0.0712265,-4.63254547113785
"6424","1975$/kg","FULL_FDBK","Japan","FodderHerb",2090,0.0702763,0.0729242,-3.63103057695524
"6425","1975$/kg","FULL_FDBK","Japan","FodderHerb",2095,0.0728445,0.073894,-1.42027769507672
"6426","1975$/kg","FULL_FDBK","Japan","FodderHerb",2100,0.0719852,0.0745221,-3.40422505538625
"6427","1975$/kg","FULL_FDBK","Japan","Fruits",2020,0.764027,0.764027,0
"6428","1975$/kg","FULL_FDBK","Japan","Fruits",2025,0.764693,0.766301,-0.209839214616718
"6429","1975$/kg","FULL_FDBK","Japan","Fruits",2030,0.764391,0.766486,-0.273325279261455
"6430","1975$/kg","FULL_FDBK","Japan","Fruits",2035,0.765003,0.764884,0.0155579146641818
"6431","1975$/kg","FULL_FDBK","Japan","Fruits",2040,0.765249,0.764278,0.127048011325714
"6432","1975$/kg","FULL_FDBK","Japan","Fruits",2045,0.766024,0.764842,0.154541722342656
"6433","1975$/kg","FULL_FDBK","Japan","Fruits",2050,0.767677,0.764762,0.381164336094105
"6434","1975$/kg","FULL_FDBK","Japan","Fruits",2055,0.767406,0.765837,0.204873883084787
"6435","1975$/kg","FULL_FDBK","Japan","Fruits",2060,0.770301,0.76715,0.410741054552567
"6436","1975$/kg","FULL_FDBK","Japan","Fruits",2065,0.770235,0.768606,0.211942139405624
"6437","1975$/kg","FULL_FDBK","Japan","Fruits",2070,0.768474,0.768275,0.0259021834629461
"6438","1975$/kg","FULL_FDBK","Japan","Fruits",2075,0.767489,0.768354,-0.11257831676545
"6439","1975$/kg","FULL_FDBK","Japan","Fruits",2080,0.768013,0.769163,-0.149513172110475
"6440","1975$/kg","FULL_FDBK","Japan","Fruits",2085,0.769548,0.770551,-0.130166595072873
"6441","1975$/kg","FULL_FDBK","Japan","Fruits",2090,0.768616,0.771137,-0.326919859895193
"6442","1975$/kg","FULL_FDBK","Japan","Fruits",2095,0.768787,0.770419,-0.211832781901792
"6443","1975$/kg","FULL_FDBK","Japan","Fruits",2100,0.765963,0.769506,-0.460425259842038
"6444","1975$/kg","FULL_FDBK","Japan","Legumes",2020,0.624468,0.624468,0
"6445","1975$/kg","FULL_FDBK","Japan","Legumes",2025,0.612454,0.641301,-4.49819975331396
"6446","1975$/kg","FULL_FDBK","Japan","Legumes",2030,0.602522,0.646561,-6.8112676143473
"6447","1975$/kg","FULL_FDBK","Japan","Legumes",2035,0.634613,0.657288,-3.44978152651501
"6448","1975$/kg","FULL_FDBK","Japan","Legumes",2040,0.656878,0.680426,-3.46077310390844
"6449","1975$/kg","FULL_FDBK","Japan","Legumes",2045,0.676727,0.71119,-4.84582179164499
"6450","1975$/kg","FULL_FDBK","Japan","Legumes",2050,0.737699,0.738708,-0.136589829810972
"6451","1975$/kg","FULL_FDBK","Japan","Legumes",2055,0.749198,0.761967,-1.67579435854833
"6452","1975$/kg","FULL_FDBK","Japan","Legumes",2060,0.788915,0.787333,0.200931499124269
"6453","1975$/kg","FULL_FDBK","Japan","Legumes",2065,0.801236,0.813122,-1.46177326403665
"6454","1975$/kg","FULL_FDBK","Japan","Legumes",2070,0.793053,0.821119,-3.4180185819595
"6455","1975$/kg","FULL_FDBK","Japan","Legumes",2075,0.805261,0.832069,-3.22184818807093
"6456","1975$/kg","FULL_FDBK","Japan","Legumes",2080,0.819575,0.848609,-3.42136366689487
"6457","1975$/kg","FULL_FDBK","Japan","Legumes",2085,0.843206,0.869973,-3.07676215238864
"6458","1975$/kg","FULL_FDBK","Japan","Legumes",2090,0.84167,0.88316,-4.69790298473662
"6459","1975$/kg","FULL_FDBK","Japan","Legumes",2095,0.866524,0.883535,-1.92533402751447
"6460","1975$/kg","FULL_FDBK","Japan","Legumes",2100,0.841895,0.882002,-4.54726860029796
"6461","1975$/kg","FULL_FDBK","Japan","MiscCrop",2020,3.116,3.116,0
"6462","1975$/kg","FULL_FDBK","Japan","MiscCrop",2025,3.11679,3.12946,-0.40486218069571
"6463","1975$/kg","FULL_FDBK","Japan","MiscCrop",2030,3.11351,3.13343,-0.635725068056409
"6464","1975$/kg","FULL_FDBK","Japan","MiscCrop",2035,3.13277,3.13821,-0.173347226603704
"6465","1975$/kg","FULL_FDBK","Japan","MiscCrop",2040,3.14027,3.14858,-0.263928501102078
"6466","1975$/kg","FULL_FDBK","Japan","MiscCrop",2045,3.15269,3.16313,-0.330052827420941
"6467","1975$/kg","FULL_FDBK","Japan","MiscCrop",2050,3.17929,3.17496,0.136379670924986
"6468","1975$/kg","FULL_FDBK","Japan","MiscCrop",2055,3.19557,3.18729,0.259781820919969
"6469","1975$/kg","FULL_FDBK","Japan","MiscCrop",2060,3.21313,3.20014,0.405919741011326
"6470","1975$/kg","FULL_FDBK","Japan","MiscCrop",2065,3.21777,3.21329,0.13942096729519
"6471","1975$/kg","FULL_FDBK","Japan","MiscCrop",2070,3.21363,3.21711,-0.108171619869998
"6472","1975$/kg","FULL_FDBK","Japan","MiscCrop",2075,3.21575,3.2223,-0.203270955528668
"6473","1975$/kg","FULL_FDBK","Japan","MiscCrop",2080,3.21946,3.23091,-0.354389320655789
"6474","1975$/kg","FULL_FDBK","Japan","MiscCrop",2085,3.22694,3.2418,-0.458387315688818
"6475","1975$/kg","FULL_FDBK","Japan","MiscCrop",2090,3.22695,3.24814,-0.652373358291201
"6476","1975$/kg","FULL_FDBK","Japan","MiscCrop",2095,3.23802,3.24762,-0.295601086333987
"6477","1975$/kg","FULL_FDBK","Japan","MiscCrop",2100,3.22386,3.24563,-0.670748051996057
"6478","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2020,1.42726,1.42726,0
"6479","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2025,1.43857,1.48653,-3.22630555723733
"6480","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2030,1.42871,1.51379,-5.62033042892343
"6481","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2035,1.49981,1.5501,-3.2443068189149
"6482","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2040,1.62913,1.71858,-5.20487844615904
"6483","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2045,1.66689,1.82544,-8.68557717591375
"6484","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2050,1.8219,1.90199,-4.21085284360065
"6485","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2055,1.87101,1.96775,-4.91627493329946
"6486","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2060,1.9244,2.0325,-5.31857318573186
"6487","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2065,1.94041,2.09931,-7.56915367430251
"6488","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2070,1.96919,2.11279,-6.79670009797471
"6489","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2075,1.95803,2.13647,-8.3520948105988
"6490","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2080,1.98597,2.17802,-8.81764171127905
"6491","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2085,2.04637,2.2363,-8.49304655010508
"6492","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2090,2.06884,2.27234,-8.95552602163409
"6493","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2095,2.16314,2.27301,-4.83367869037093
"6494","1975$/kg","FULL_FDBK","Japan","NutsSeeds",2100,2.0847,2.27147,-8.2224286475278
"6495","1975$/kg","FULL_FDBK","Japan","OilCrop",2020,0.415284,0.415284,0
"6496","1975$/kg","FULL_FDBK","Japan","OilCrop",2025,0.40564,0.421516,-3.76640507121912
"6497","1975$/kg","FULL_FDBK","Japan","OilCrop",2030,0.393426,0.418931,-6.08811474920691
"6498","1975$/kg","FULL_FDBK","Japan","OilCrop",2035,0.406367,0.420432,-3.34536857327701
"6499","1975$/kg","FULL_FDBK","Japan","OilCrop",2040,0.423015,0.441549,-4.19749563468608
"6500","1975$/kg","FULL_FDBK","Japan","OilCrop",2045,0.438385,0.463082,-5.33318073257004
"6501","1975$/kg","FULL_FDBK","Japan","OilCrop",2050,0.495227,0.481508,2.84917384550204
"6502","1975$/kg","FULL_FDBK","Japan","OilCrop",2055,0.492894,0.503143,-2.03699544662253
"6503","1975$/kg","FULL_FDBK","Japan","OilCrop",2060,0.52276,0.524957,-0.418510468476467
"6504","1975$/kg","FULL_FDBK","Japan","OilCrop",2065,0.534194,0.545796,-2.12570264347852
"6505","1975$/kg","FULL_FDBK","Japan","OilCrop",2070,0.530699,0.551719,-3.80991047979133
"6506","1975$/kg","FULL_FDBK","Japan","OilCrop",2075,0.536631,0.562039,-4.52068272842276
"6507","1975$/kg","FULL_FDBK","Japan","OilCrop",2080,0.551565,0.578248,-4.61445608112782
"6508","1975$/kg","FULL_FDBK","Japan","OilCrop",2085,0.57819,0.598294,-3.36022089474406
"6509","1975$/kg","FULL_FDBK","Japan","OilCrop",2090,0.581437,0.612366,-5.0507376307633
"6510","1975$/kg","FULL_FDBK","Japan","OilCrop",2095,0.601277,0.616339,-2.44378499494597
"6511","1975$/kg","FULL_FDBK","Japan","OilCrop",2100,0.584317,0.619175,-5.6297492631324
"6512","1975$/kg","FULL_FDBK","Japan","OilPalm",2020,0.0983,0.0983,0
"6513","1975$/kg","FULL_FDBK","Japan","OilPalm",2025,0.0983,0.0983,0
"6514","1975$/kg","FULL_FDBK","Japan","OilPalm",2030,0.0983,0.0983,0
"6515","1975$/kg","FULL_FDBK","Japan","OilPalm",2035,0.0983,0.0983,0
"6516","1975$/kg","FULL_FDBK","Japan","OilPalm",2040,0.0983,0.0983,0
"6517","1975$/kg","FULL_FDBK","Japan","OilPalm",2045,0.0983,0.0983,0
"6518","1975$/kg","FULL_FDBK","Japan","OilPalm",2050,0.0983,0.0983,0
"6519","1975$/kg","FULL_FDBK","Japan","OilPalm",2055,0.0983,0.0983,0
"6520","1975$/kg","FULL_FDBK","Japan","OilPalm",2060,0.0983,0.0983,0
"6521","1975$/kg","FULL_FDBK","Japan","OilPalm",2065,0.0983,0.0983,0
"6522","1975$/kg","FULL_FDBK","Japan","OilPalm",2070,0.0983,0.0983,0
"6523","1975$/kg","FULL_FDBK","Japan","OilPalm",2075,0.0983,0.0983,0
"6524","1975$/kg","FULL_FDBK","Japan","OilPalm",2080,0.0983,0.0983,0
